Date Time,Heater Heat Output,T.F Heater Outlet Flow Transmitter,T.F. Heater Serpentine Coil Outlet Temperature,Heater Outlet Flue Gas O2 Analyzer,T.F. Heater Outlet Flue Gas Temperature,Average T.F. Heater Outlet Temperature,Average T.F. Heater Serpentine Coil Inlet Temperature,Average Furnace Exit Temperature
2024-09-06 04:00:00,6309250.0,492.0,220.1000061035156,5.8521409034729,468.5,234.66666666666666,208.75,781.3000183105469
2024-09-06 04:10:00,6535108.0,494.2734375,221.3000030517578,5.884693145751953,471.6000061035156,236.13333129882812,209.5,790.0
2024-09-06 04:20:00,7416593.0,487.0546875,224.3000030517578,6.488715171813965,392.2999877929688,239.8333282470703,209.9000015258789,847.8999938964844
2024-09-06 04:30:00,6252245.0,492.890625,224.1000061035156,6.476960182189941,445.0,239.36665852864584,213.1500015258789,839.6499938964844
2024-09-06 04:40:00,6728691.5,496.8046875,223.3999938964844,5.171259880065918,458.8999938964844,238.96666463216147,212.3499984741211,829.5499877929688
2024-09-06 04:50:00,6807588.0,501.0,222.5,5.756293296813965,448.7000122070313,238.86666361490884,211.8499984741211,827.4500122070312
2024-09-06 05:00:00,6534359.0,497.9765625,219.6000061035156,5.498589515686035,433.6000061035156,236.13333129882812,210.0999984741211,813.2999877929688
2024-09-06 05:10:00,6045623.0,490.1484375,218.1000061035156,5.905490398406982,427.7000122070313,233.73333231608072,208.8499984741211,813.3500061035156
2024-09-06 05:20:00,6276301.5,494.71875,219.8999938964844,5.645073890686035,438.8999938964844,235.26666259765625,209.5,813.0
2024-09-06 05:30:00,5883387.0,497.765625,220.0,5.871129989624023,427.3999938964844,234.73333231608072,210.45000457763672,801.75
2024-09-06 05:40:00,6712797.5,505.7578125,220.1000061035156,4.953341960906982,441.6000061035156,236.43333435058594,209.9499969482422,827.7000122070312
2024-09-06 05:50:00,5132712.5,493.734375,217.6999969482422,7.052951335906982,405.7000122070313,231.29999796549478,209.8999938964844,772.6499938964844
2024-09-06 06:00:00,5835920.5,497.2734375,217.0,7.322410106658935,429.2999877929688,231.1000010172526,207.8499984741211,774.9499816894531
2024-09-06 06:10:00,6120024.5,498.9140625,217.5,6.0474534034729,452.1000061035156,231.6999969482422,207.1000061035156,782.8000183105469
2024-09-06 06:20:00,5987926.5,499.5,218.6000061035156,6.181278705596924,448.1000061035156,232.4333292643229,208.0500030517578,780.25
2024-09-06 06:30:00,6310207.0,498.375,218.3000030517578,5.2001953125,455.8999938964844,233.0999959309896,207.5500030517578,797.25
2024-09-06 06:40:00,5953294.5,496.4765625,218.6000061035156,5.885597229003906,448.5,232.9333292643229,208.20000457763672,810.0500183105469
2024-09-06 06:50:00,5940213.0,491.4375,218.8000030517578,6.482385635375977,449.3999938964844,233.06666564941406,208.3499984741211,790.7000122070312
2024-09-06 07:00:00,6029424.0,490.2890625,220.3999938964844,6.200267314910889,460.7000122070313,234.5999959309896,209.3499984741211,782.5
2024-09-06 07:10:00,6029516.0,494.0390625,220.6999969482422,6.309678554534912,451.2999877929688,235.0,210.25,767.25
2024-09-06 07:20:00,6399179.5,493.921875,219.3000030517578,5.245406627655029,467.8999938964844,233.76665751139322,208.25,765.6000061035156
2024-09-06 07:30:00,6489508.0,498.75,219.8999938964844,5.944372177124023,472.3999938964844,234.46666971842447,208.1999969482422,780.0
2024-09-06 07:40:00,6736550.0,496.78125,220.8999938964844,6.178565979003906,463.1000061035156,236.73332722981772,209.1500015258789,803.9499816894531
2024-09-06 07:50:00,5883860.0,493.640625,220.3999938964844,5.538375377655029,437.8999938964844,235.03333028157553,210.6999969482422,809.3999938964844
2024-09-06 08:00:00,6060464.0,500.53125,220.3999938964844,5.53114128112793,445.6000061035156,234.86665852864584,210.3499984741211,798.7000122070312
2024-09-06 08:10:00,5769819.0,497.203125,218.6999969482422,5.185727596282959,442.1000061035156,232.4333292643229,209.1999969482422,761.8500061035156
2024-09-06 08:20:00,6183535.5,499.3125,219.3000030517578,7.1460862159729,446.7999877929688,234.16666666666666,208.6499938964844,785.6000061035156
